FID,ALA,lat,lon,year,basis,rain,dist2rds,slope,commchng,dem,noburns,soil,sandpc,roads5k
704,cd4dc06b-57de-40b4-b031-3cc840965330,-41.08544902,147.6013832,1988,HumanObservation,821,0,0.6349531,11.53,63.2610283,0,2541,0,1
705,cb435d3b-0dc4-43f5-b038-0db5f1bd1e87,-41.10176666,147.360977,1992,HumanObservation,938,0,0.3561904,0,122.4525299,0,2541,0,1
706,bfda8bdd-5f32-4c5e-9a28-7f09e2188638,-41.37340086,146.527798,1989,HumanObservation,1008,0,0.346747,0,181.7028351,0,1445,0,1
707,b7e17ca8-b904-48c0-b34f-3670dad3e957,-41.1112311,147.1585517,1992,HumanObservation,879,0,0.6316106,0,142.181427,0,2552,0,1
708,b1d9fa38-b42b-4f53-a335-a43c5e3a8494,-41.13196072,147.1502617,1994,HumanObservation,950,0,0.6516919,21.62,286.1442261,0,2552,0,1
709,ab2d3667-5d04-45ff-9e78-dd16ad635f3b,-41.36346935,147.1448148,1992,HumanObservation,966,0,1.3995711,8.3,198.9716644,0,2722,0,1
710,a8562faa-3220-4db0-9b43-01d6f4eb7868,-41.15360007,147.6580202,1993,HumanObservation,876,5000,0.6352479,-0.74,184.4165039,0,2552,0,1
711,a6ee0ea3-7e05-44d8-95cc-fd85ed2e3660,-41.3,147.21665,1982,PreservedSpecimen,1040,0,1.5909297,7.75,456.9191284,0,2372,0,1
712,a34ccbb8-0ea4-4646-ae1f-399affc630ae,-40.86514947,148.2013014,1985,HumanObservation,664,0,0.2565779,0,26.3974323,0,562,0,
713,9e194756-9557-4247-9219-c495f42a79cb,-41.20634367,147.3329248,1994,HumanObservation,1219,0,2.2676141,0,210.4723358,0,2552,0,1
714,91133af7-cbee-4062-a34a-ea1a91c7c498,-41.12814675,146.7332808,1991,HumanObservation,900,5000,,11.53,48.5065765,0,973,0,1
715,8dbbdc25-b0fa-4729-b991-d51c4cd45a17,-41.14318781,147.3659705,1993,HumanObservation,938,0,0.4426637,0,113.8659058,0,2541,0,1
716,815de02d-fcfd-4d3e-a58e-fc3a3365f67e,-41.3,146.71665,1981,PreservedSpecimen,1122,0,1.1779656,0,239.1145172,0,2372,0,1
717,6e6cd75f-6c4d-4ec1-b9aa-4bb95680aa1e,-41.31132209,148.1147688,1991,HumanObservation,910,0,1.2716504,11.53,197.0185089,0,1481,0,1
718,63040f6d-cbe1-46da-b9db-15562728f316,-40.99258199,147.617183,1993,HumanObservation,779,0,0.4424624,11.53,117.547966,0,562,0,1
719,5d10b41e-42ca-4bb5-9c6c-44a420fd3d31,-41.14158507,147.2968494,1992,HumanObservation,896,0,0.8260344,11.53,86.0770416,0,2541,0,1
720,45881a0b-6a0f-4475-8b41-5444011f784f,-40.95350154,147.678605,1990,HumanObservation,789,5000,0.4574344,0,67.3649979,0,562,0,1
721,4267cf6f-0b7b-4101-8774-7340c723a522,-40.9718049,147.8998566,1989,HumanObservation,896,5000,0.3678787,11.53,67.2079315,0,2541,0,
722,2dcdc116-0ad3-4bdd-8489-df1748891687,-41.14318781,147.3659705,1992,HumanObservation,938,0,0.4426637,0,113.8659058,0,2541,0,1
723,26d05987-6cf2-4438-8e6c-7640f66d24c1,-41.16492799,148.1623471,1992,HumanObservation,842,0,0.4279576,8.3,115.7491608,0,1481,0,1
724,0f3349a2-4f28-4b93-9700-e390517e0fc2,-41.10176666,147.360977,1991,HumanObservation,938,0,0.3561904,0,122.4525299,0,2541,0,1
725,0eb91cea-46f6-4508-8889-3ec191c4c426,-41.13914066,147.1693428,1988,HumanObservation,974,0,0.6516919,0,278.1652527,0,2552,0,1
726,0d49cf34-09c0-4406-91c6-2060d7f13723,-41.36973575,147.1399023,1992,HumanObservation,966,0,1.3995711,0,161.6411133,0,2722,0,1
727,05e2c021-ddec-4047-9a65-68f095528701,-41.02299038,147.7994511,1988,HumanObservation,896,0,0.4876948,-2.82,163.8634644,0,2541,0,1
728,02c00351-3d35-4d82-b746-0fdf23bb4ce1,-41.31665606,148.1220281,1991,HumanObservation,910,0,1.2716504,11.53,188.8448181,0,1481,0,1
729,fb3888d7-4498-4235-9fea-378d0313b46b,-41.34412665,146.5750147,2020,HumanObservation,968,0,0.3015535,0,148.7295837,0,2372,0,1
730,f28abe1a-b1bc-4974-ad61-fce89ff91c94,-41.14915042,147.648442,1991,HumanObservation,876,5000,0.6352479,0.68,145.2086945,0,2552,0,1
731,efdcbd8b-ebb7-4b31-91d2-5c6260fbbeea,-41.18004889,148.0898867,1991,HumanObservation,1009,5000,1.7919989,0.68,190.3673248,0,1481,0,1
732,e93ab113-0196-43ae-bc73-87eb10429840,-41.3833,147.4167,1980,PreservedSpecimen,1415,5000,1.2959805,3.21,1307.134277,0,1481,0,1
733,ce1955a1-2a14-434c-a5d1-0e7716583c18,-41.38263321,146.5251481,2020,HumanObservation,1008,0,0.346747,11.53,190.4528656,0,1445,0,1
734,bb0b6eb1-1b37-4d42-bf3b-a3747a8d2e3e,-41.03594416,147.748452,1992,HumanObservation,1003,0,0.584022,0,189.4788361,0,2541,0,1
735,b363f041-529b-463c-82a6-def996236731,-40.95113356,147.6191732,1991,HumanObservation,722,0,,0,73.7379608,0,2541,0,1
736,aa671965-6d84-48a6-8254-dbd8c381e224,-41.14849463,147.6513194,1975,HumanObservation,876,5000,0.6352479,21.62,145.2086945,0,2552,0,1
737,9bd19f0f-4368-4e9d-9231-09f7c5580e11,-41.37076133,147.0348207,1994,HumanObservation,902,0,1.090459,8.3,89.682373,0,2372,0,
738,8a0390b3-ce55-4b3e-a861-974249876fb9,-41.36986019,147.0360159,1994,HumanObservation,902,0,1.090459,0,55.1974525,0,2372,0,
739,8875cdc1-00cb-412a-ba3d-2deb8d7cd51d,-41.00790782,147.6149477,1991,HumanObservation,779,0,0.4424624,0,116.9610367,0,562,0,1
740,874355d7-02d9-4ee0-9ac6-ba6a0830e082,-41.32750892,146.5709901,2020,HumanObservation,968,0,0.2629278,8.3,148.2411804,0,2372,0,1
741,75535b34-ccea-4a25-838a-4a8222fc6d0f,-41.14643476,147.6507986,1991,HumanObservation,876,5000,0.6352479,0,145.2086945,0,2552,0,1
742,6961c56f-fd19-43f5-83b9-7dcf3bb46ef9,-41.15360007,147.6580202,1991,HumanObservation,876,5000,0.6352479,-0.74,184.4165039,0,2552,0,1
743,66163da8-1ec8-42eb-a64b-fb81a3e440ac,-41.34034658,146.5065218,2020,HumanObservation,997,0,0.3743746,0,102.4424133,0,2675,0,1
744,5233c308-954e-4d6f-9d44-415d6971fb00,-41.18258016,148.1078133,1991,HumanObservation,842,0,1.7919989,11.53,130.4371338,0,1481,0,1
745,4982a549-e624-48d8-a099-147290fd4bf9,-41.342461,146.4554123,2020,HumanObservation,997,0,1.1574479,0,38.1524162,0,2675,0,1
746,3dfa71ed-07e0-466b-aa47-55f789bb9268,-41.17618602,146.9476854,1989,HumanObservation,922,0,0.5713427,-0.74,9.8610735,0,,0,1
747,2f911150-fb05-493d-afc4-7161ca0c5313,-41.25855282,146.464598,2020,HumanObservation,893,0,0.3093197,0,112.1404343,0,1445,0,1
748,2a7ce8ba-c5a3-4f46-939b-350fba4110f4,-41.22359805,146.588867,2020,HumanObservation,835,0,0.4143285,11.53,54.5476189,0,,0,1
749,29287f8e-87a6-49d6-bd7b-95d935213b1b,-40.96665,148.01666,1987,PreservedSpecimen,785,0,0.4257533,11.53,86.1475296,0,2541,0,1
750,28975180-4cff-436d-a6c4-fd0f0b4dc15b,-41.0833,146.75,1964,PreservedSpecimen,779,0,,11.53,,0,559,0,1
751,1ef3a12f-c139-4b09-af56-2cdc7cdbcfa3,-41.21176961,146.5613695,2020,HumanObservation,826,0,0.4143285,0,10.9721813,0,,0,1
752,00ffecac-bf3d-4b22-9a31-9154a399a021,-41.27161306,146.5675068,2020,HumanObservation,930,0,0.5683099,8.3,116.99263,0,558,0,1
753,ec5919e9-3fcc-4743-8f60-e9919407b3d2,-41.36666,147.05,1955,PreservedSpecimen,902,0,0.1019149,0,7.5899377,0,,0,1
754,7e4d690f-bf05-404a-bd46-78815560f6c3,-41.1,147.81666,1961,PreservedSpecimen,1093,0,0.6026247,0,222.6226959,0,2541,0,1
755,78881ef0-5ea0-40b1-88cd-77568fe00caf,-40.89,147.87,1978,PreservedSpecimen,705,0,,-2.82,6.7913971,0,20,0,
756,3cff54bb-d8ec-4a97-ba2f-38dd4de2e242,-41.16,146.28,2001,PreservedSpecimen,874,,,0,,0,,0,1
757,3cc93bd7-8556-4363-9b7f-bdeaa33b9060,-41,147.383333,0,PreservedSpecimen,690,,,11.53,16.9258652,0,2541,0,1
758,3b41f7b5-43a0-4be8-b382-eb57a0f22f51,-40.96,148.01,1989,PreservedSpecimen,785,0,0.4257533,0,47.5074463,0,2541,0,1
759,00f1a883-b8d7-4a9a-9699-b826ce6b4eb3,-41.1,147.08332,0,PreservedSpecimen,855,0,0.4206167,0,62.8620567,0,2552,0,1
760,eac5a19a-8f73-4dad-88a3-433d3d368635,-41.12028434,146.8786398,1991,HumanObservation,812,0,,0,44.9376717,0,,0,1
761,d9accf70-5095-4fb1-973e-822ba9779d6b,-41.1,146.7833,1968,PreservedSpecimen,769,0,,0,4.3953738,0,,0,1
762,bc71fb80-ccc1-4c71-98f2-67aaa29d04c6,-41.13887065,146.9112777,1992,HumanObservation,922,0,0.5713427,8.3,64.2663574,1,2372,0,1
763,a3bd98b2-7486-4a08-bf2b-fc7c43b07b8b,-41.23661697,148.136493,2009,HumanObservation,856,0,1.3430694,11.53,151.1565399,0,1481,0,1
764,4ce83b95-0547-4099-8fac-b857307cb56a,-41.10492383,147.1597274,1991,HumanObservation,879,0,0.6316106,0,142.181427,0,2552,0,1
765,f884b8c3-8876-450b-959e-b32a8c906cfd,-41.22387418,147.1230309,1991,HumanObservation,870,0,0.6858416,0,90.103157,0,2552,0,1
766,df92cc58-fcfc-4c3e-a053-0184f098c371,-41.0833,146.75,1961,PreservedSpecimen,779,0,,0,,0,559,0,1
767,dc68c49e-9d8a-4059-ad07-c10389d6d184,-40.84861747,148.0832512,1989,HumanObservation,678,5000,,11.53,57.2872009,0,2541,0,
768,b86b49bd-392d-4aa6-a7f7-1538c8e647f3,-41.36516382,147.0013391,1974,HumanObservation,902,5000,1.090459,0,127.1012039,0,2372,0,1
769,b7e7c06a-35cc-4408-b0cf-ce01d5b0b75a,-41.06875793,147.9416459,1989,HumanObservation,956,0,0.548345,8.3,80.0402832,0,2541,0,1
770,a9ee41ef-3173-4067-8afb-80372edccbf3,-40.98182312,148.0013047,1978,HumanObservation,789,0,0.4257533,11.53,144.101593,0,1481,0,1
771,a25c33d2-a445-46d1-8bbb-8e90d6c9972c,-41.05613504,148.047378,1989,HumanObservation,915,0,0.8227653,11.53,101.3264313,0,1481,0,
772,87771a3b-17ed-400e-8d7f-8bc21579f6a6,-41.06875793,147.9416459,1989,HumanObservation,956,0,0.548345,8.3,80.0402832,0,2541,0,1
773,6a90fabe-015c-497f-9ba9-e486596048f0,-40.88851954,147.9509561,1989,HumanObservation,698,5000,,-2.82,-0.9679121,0,562,0,
774,5819b5bb-7feb-422c-9569-bd61e1f94913,-41.13582883,147.411206,1991,HumanObservation,938,5000,0.3460999,0,103.3853531,0,2552,0,1
775,53b0dcc5-4317-4cf5-a5af-a50a559ca8fa,-41.36561333,148.2651496,1989,HumanObservation,759,0,0.9510037,11.53,31.7193356,0,558,0,1
776,51961467-a1a3-4373-b36e-fa0650643877,-41.38182841,147.1013343,1974,HumanObservation,704,0,0.1019149,0,29.975235,0,,0,1
777,409be3b6-147d-4c3b-aba4-2d7c64a8c87b,-40.88182169,147.6679735,1974,HumanObservation,693,5000,,0,47.6016235,0,562,0,1
778,2e0663d5-5fe4-4a15-a389-106c5d224d02,-40.91515319,147.8846361,1977,HumanObservation,767,0,,11.53,40.9013519,0,2541,0,1
779,0bb39195-37c8-46dd-ab45-1489473a8c35,-41.04979714,147.6313182,2008,HumanObservation,981,0,0.4717817,11.53,168.7829742,0,2541,0,1
780,ff8cfb2f-45eb-4dc1-bc07-c7cca648bfb7,-41.11274499,146.6976111,1988,HumanObservation,900,5000,,0,126.6371002,0,973,0,
781,eb14c434-b720-4de4-8e9c-cb705e67c2f2,-40.92350904,147.8540706,1990,HumanObservation,772,0,,0,13.3352032,0,2541,0,1
782,e634fb42-790a-4b28-a780-6a7ea1cad7fa,-41.13284027,147.1657523,1988,HumanObservation,974,0,0.6516919,0,252.1559906,0,2552,0,1
783,e4d3d4f1-6a22-423d-b309-c943389da651,-40.7879225,148.0035662,2016,HumanObservation,649,0,,0,29.5867977,0,562,0,1
784,e1c27ba5-6d6e-4b00-9567-06d0312c1793,-41.11726443,146.7035461,1988,HumanObservation,900,5000,,0,40.4253502,0,973,0,
785,da235ded-a616-458f-a243-2231a0f6e035,-40.91167276,147.5855564,1993,HumanObservation,658,0,,1.08,,0,20,0,
786,d918235a-cc1d-4621-86fd-355e8688d8a6,-41.23610974,147.3187561,1988,HumanObservation,1219,0,1.6962568,0,264.5274658,0,1481,0,1
787,d40a6d51-3c95-491c-bea3-87269191a097,-41.24344166,146.7304257,1989,HumanObservation,1122,0,0.9125867,11.53,428.1271667,0,2372,0,1
788,d29a516a-2509-4c8c-a66e-6335e941d53a,-41.12315985,146.7196016,1976,HumanObservation,900,5000,,11.53,57.0684967,0,973,0,1
789,d1a415e4-e103-42fe-854a-65bd2bc31cad,-40.85014214,147.6372136,1993,HumanObservation,660,,,3.21,45.1722488,0,562,0,
790,cbc06e0a-a364-49da-90a1-39528d11e7c1,-40.86183929,147.6396988,1993,HumanObservation,660,5000,,3.21,44.7679291,0,562,0,
791,c4a91592-949a-4038-b3df-3b65ba13b6bb,-41.08736144,147.3585169,1988,HumanObservation,811,0,0.3561904,11.53,137.1874237,0,2541,0,1
792,c032c3cb-e43a-4901-a042-1fee7b3d884a,-41.08332,147.93333,1982,PreservedSpecimen,956,0,0.548345,0,91.7805099,0,2541,0,1
793,bfdd3f0d-0a29-4a21-9147-bef3165102c1,-41.17258621,147.0442528,1988,HumanObservation,937,0,0.5293362,4.97,120.9428024,0,2552,0,1
794,bd4c7a8b-3538-4dd9-8f69-ef1422755662,-41.35272141,148.2075208,1989,HumanObservation,759,5000,0.5612162,11.53,119.3483582,0,1481,0,
795,bc9eb2ed-cbc5-4f21-87aa-8b76d8c77cdc,-41.28831455,146.6669455,1987,HumanObservation,981,0,0.609677,0,83.9946442,0,2372,0,1
796,b4712022-4319-4fda-838c-555bbcf5569d,-41.0888199,146.9953803,1988,HumanObservation,868,0,0.3369531,0,71.4233627,0,2541,0,1
797,b0042ee4-dda8-4edb-bec6-c9ade784fc96,-41.0882548,147.360903,1986,HumanObservation,811,0,0.3561904,11.53,111.1003723,0,2541,0,1
798,ae5953a3-183d-4b7d-ba5b-324bd0bef432,-41.30118713,146.5171269,1992,HumanObservation,930,0,0.3558875,0,136.3822632,0,1445,0,1
799,ac887419-56a8-491b-b00f-af7db30ea0f8,-41.34042421,148.2622716,1989,HumanObservation,759,0,0.9510037,0,38.4466858,0,1481,0,1
800,ac86ea50-ee1f-42ea-a478-b3f2d71ca849,-41.24574084,146.5931661,1989,HumanObservation,835,0,0.4143285,11.53,7.7550941,0,558,0,1
801,aa998735-53fa-4b8a-b447-479f7e760c56,-41.2402519,146.3736189,1990,HumanObservation,881,0,0.7928152,0,35.1061325,0,2675,0,1
802,a55150ea-d965-46e3-95d3-82dfd6cffe88,-41.11515568,147.5513181,1979,HumanObservation,847,0,1.0865582,0,163.7490082,0,2541,0,1
803,9e873f8f-6d55-4dd9-bad5-3e8a8d7d46f4,-40.91859413,147.7851287,1990,HumanObservation,784,0,,0,38.0097198,0,2541,0,1
804,920b3da1-efbb-4a01-bf5a-f9dc6968ff3a,-41.1224773,147.3634729,1986,HumanObservation,938,0,0.4426637,0,120.5287018,0,2541,0,1
805,82ec0a2e-29fe-4628-b134-68a558d04f86,-40.84722385,147.675147,1993,HumanObservation,667,7071.067871,,3.21,24.2870731,0,562,0,
806,81d32290-a2d8-4788-8c4c-1a2c3294edfa,-40.9268252,147.6165708,1993,HumanObservation,686,0,,11.53,40.2804375,0,2541,0,1
807,806b069a-c4a0-45d8-85bf-9d6fb5601908,-41.14318781,147.3659705,1988,HumanObservation,938,0,0.4426637,0,113.8659058,0,2541,0,1
808,7ebc663d-5ab0-440c-a001-81da4098919d,-41.12568631,147.1240387,1988,HumanObservation,950,0,0.4196972,0,160.5300293,0,2552,0,1
809,6c3c7da0-6eef-4d0a-a2c4-4649564e22da,-41.35391934,148.2637277,1989,HumanObservation,759,0,0.9510037,3.21,39.7246056,0,1481,0,1
810,6c008236-6246-4429-904e-6387ba4d5c80,-41.13183433,146.6846681,1976,HumanObservation,885,5000,,11.53,165.0127411,0,973,0,1
811,4e3f13b6-7dd4-4873-bc1e-61588622fc70,-40.88623869,147.6256899,1993,HumanObservation,686,5000,,6.04,16.2202549,0,562,0,1
812,3cf03d90-dd47-43a9-adcf-7ca9475abd95,-40.86456788,147.6349787,1993,HumanObservation,660,5000,,9.37,30.2740116,0,562,0,
813,3aceafcb-50a4-486e-890b-e8c59e9e3ea2,-41.3422122,148.2635014,1989,HumanObservation,759,0,0.9510037,11.53,38.4466858,0,1481,0,1
814,38f18e68-45d3-4e10-baff-1bb9cb79380c,-41.12839858,147.1145129,1988,HumanObservation,950,0,0.4196972,0,99.6904221,0,2552,0,1
815,2f6f3c70-f848-4fec-bdc3-b87ec3a40a01,-41.1014313,146.9977612,1988,HumanObservation,868,0,0.3369531,0,107.5681915,0,2541,0,1
816,2b0823d7-8556-4a99-93f9-0aec2dae1856,-41.26511368,146.7542133,1989,HumanObservation,1122,0,0.4151497,11.53,281.6593933,0,1434,0,1
817,26dda910-7a35-48d0-866c-d8445843ff9a,-40.88408709,147.6402098,1993,HumanObservation,686,5000,,0,29.97369,0,562,0,1
818,24ac118a-e6c0-455c-ad3c-be0788297b12,-41.24603783,147.3116434,1988,HumanObservation,1219,0,1.8758042,0,539.699585,0,1481,0,1
819,2488322d-86fb-4411-a8a9-c9d5a5b9c2f9,-41.03182424,147.4179813,1978,HumanObservation,684,0,,0,24.2022228,0,2541,0,1
820,13ff2de8-af72-4526-9e7a-04a994450cea,-41.17348181,147.0561751,1988,HumanObservation,937,0,0.5293362,0,120.9428024,0,2552,0,1
821,131d5325-aee9-44e2-b16d-6951ac3c6731,-41.1112311,147.1585517,1988,HumanObservation,879,0,0.6316106,0,142.181427,0,2552,0,1
822,06066bcc-e1c1-4965-b59b-544baeb061cd,-40.86724402,147.6397509,1993,HumanObservation,660,5000,,3.21,37.279747,0,562,0,
823,03667557-656e-40d9-a5c4-c304a5247af7,-41.38183597,146.9846677,1974,HumanObservation,901,5000,0.4937557,0,168.3601685,0,2372,0,
824,f25a5297-2014-4c90-b169-f0b19c2a0ef2,-40.95675408,147.5776369,1987,HumanObservation,675,0,,0,30.2386951,0,2541,0,1
825,ef32c433-bf8b-47aa-9f1f-177082bbf2fd,-41.29847083,146.6592614,2009,HumanObservation,981,0,0.6485417,11.53,143.2050323,0,2372,0,1
826,cd83db43-5d94-4ec3-8896-634d2cf9ea5f,-41.08332,146.75,1963,PreservedSpecimen,779,0,,11.53,,0,559,0,1
827,caf120e0-c97d-4386-8c14-cad8d6f2acf8,-41.29451637,146.6562124,2009,HumanObservation,981,0,0.6485417,11.53,117.0359268,0,2372,0,1
828,bda31d4f-90f0-400b-a18e-6f837caec019,-41.29170364,146.6554389,2009,HumanObservation,981,0,0.6485417,11.53,117.0359268,0,2372,0,1
829,48b8dc6d-85b8-4df3-af31-7bda20592949,-41.0833,146.75,1964,PreservedSpecimen,779,0,,11.53,,0,559,0,1
830,48b3013e-f593-412d-9352-14869e3dbd5e,-41.21515587,147.7346493,1974,HumanObservation,1182,0,0.78431,0,246.8357391,0,2541,0,
831,ad4e20b6-a784-4a0e-852b-1b71ba1d5bfa,-40.94848938,148.0679754,1974,HumanObservation,785,0,0.1278469,11.53,40.4257698,0,2541,0,1
832,aaa6d0e3-0351-4729-a94a-716b31d3b187,-41.25,147.21665,1933,PreservedSpecimen,934,0,2.1452208,0,208.475235,0,2552,0,1
833,a0a4e537-750f-4c32-a41b-737c08e49b94,-40.93182026,147.9346388,1974,HumanObservation,767,0,0.4610127,11.53,46.1553726,0,2541,0,1
834,9ed51047-e645-42a7-9531-80b2e390cc06,-41.21853398,146.9834413,1987,HumanObservation,862,,0.5250438,0,84.4381943,0,2372,0,1
835,98781ce2-a6e1-43f0-b907-ad6977d7c993,-41.24027163,146.5752993,1989,HumanObservation,835,0,0.4143285,11.53,130.8963165,0,558,0,1
836,980848bd-465c-428d-9484-5886eff04639,-41.27668383,147.0372423,1992,HumanObservation,835,0,1.490325,0,165.6657104,0,2372,0,1
837,72d60209-8b6c-48ef-b067-11eb39874dee,-40.98088591,147.8904706,1989,HumanObservation,896,5000,0.3678787,11.53,47.3542213,0,2541,0,
838,34132ea4-9d70-42ff-b66a-7890ff8cc020,-41.18460157,147.5870391,1985,HumanObservation,1177,0,0.8518541,11.53,118.5159378,0,2552,0,1
839,1a0885d4-5f1c-45e3-947c-3f90fc8639ed,-41.29439515,148.1861407,1989,HumanObservation,819,0,0.3763296,11.53,84.2222137,1,1481,0,1
840,15ff2fd5-79cc-4358-8772-a510b1939f0e,-41.18183006,147.3013234,1974,HumanObservation,973,0,0.9140629,21.62,134.0651398,0,2552,0,
841,0dd1ca97-5085-4d51-98a4-f068fcd5f78d,-40.76780264,147.9516027,1989,HumanObservation,649,,,21.62,,0,,0,1
842,00e7b778-bc97-4a12-b7d7-5637bf399d7b,-41.1606953,147.4509336,1992,HumanObservation,891,0,0.7944744,0,110.9284592,0,2552,0,1
843,fea0528d-6c2f-4361-b065-610215d4f5f1,-40.96665,148.01666,1964,PreservedSpecimen,785,0,0.4257533,11.53,86.1475296,0,2541,0,1
844,dfec29c8-9cc7-4fb4-b644-d14fec220f6a,-41.25,147.21665,1980,PreservedSpecimen,934,0,2.1452208,0,208.475235,0,2552,0,1
845,bbe8e21f-e70b-4452-992d-144ae3bc2d0f,-41.19849845,146.7846718,1974,HumanObservation,848,0,0.7216707,0,63.8384666,1,1434,0,1
846,b94ca212-8d18-49b5-83a1-b6a1aa52993d,-41.08331259,147.1537224,1989,HumanObservation,879,0,0.6316106,0,89.2423325,0,2541,0,1
847,ac1fb0db-18f9-4806-8a2b-ca0ad6f24496,-41.12204398,147.1561952,1989,HumanObservation,950,0,0.6516919,21.62,286.4396667,0,2552,0,1
848,984ef372-89d7-4975-a65b-176bd183fdf1,-41.37742521,148.2558118,1995,HumanObservation,759,0,0.9510037,11.53,47.5059624,0,558,0,1
849,8af8ad41-8eb5-4a93-b957-9c63f4e3e646,-40.96665,148.01666,1964,PreservedSpecimen,785,0,0.4257533,11.53,86.1475296,0,2541,0,1
850,7bbc2bc2-7616-4822-bd4d-66b14236eedc,-41.15189225,146.9319017,1992,HumanObservation,922,0,0.5713427,0,81.1417999,1,2372,0,1
851,63060f30-5657-4c83-b11a-aa60e9b238f1,-41.15540613,147.1300539,1989,HumanObservation,950,0,0.4196972,11.53,147.8580627,0,2552,0,1
852,530b3bc1-a06c-4480-aa50-e48b9a0aeab7,-41.09231746,147.1561248,1989,HumanObservation,879,0,0.6316106,11.53,89.3986206,0,2541,0,1
853,1101800e-de74-45fd-af34-8206f4028a4f,-41.15359337,147.1395848,1989,HumanObservation,950,0,0.6516919,11.53,196.8370056,0,2552,0,1
854,0463abbc-e11f-4c95-96c6-632d381f88ba,-41.25,147.21665,1980,PreservedSpecimen,934,0,2.1452208,0,208.475235,0,2552,0,1
855,ffaf4986-156c-4e4f-ba2a-1a0e551f1508,-41.33541796,146.5819721,2003,HumanObservation,968,0,0.2973163,8.3,174.7545319,0,2372,0,1
856,f1ca70ae-9857-4736-8268-1a4258b8ca4a,-41.28332,146.93333,1968,PreservedSpecimen,805,0,0.3471249,0,47.2116394,0,559,0,1
857,ac4337eb-b655-4593-8ceb-e462cf9207d8,-41.11515777,147.6013207,1975,HumanObservation,821,0,0.6349531,11.53,79.1754532,0,2541,0,1
858,98ec6242-8373-4166-9e40-3717cb526eca,-41.28332,146.93333,1968,PreservedSpecimen,805,0,0.3471249,0,47.2116394,0,559,0,1
859,8296b7b1-05c8-4c9c-a0e5-7402ade64015,-41.01369506,148.0585981,1989,HumanObservation,788,5000,0.2627097,11.53,65.7030411,0,2541,0,
860,81b4b2d2-1fd0-4cf1-869e-c8a5e25abd10,-41.01595842,147.8980786,1989,HumanObservation,952,5000,0.2901192,11.53,81.2641525,0,2541,0,
861,8171f637-77fc-453f-8651-849711cd2b25,-41.36516176,147.0679973,1974,HumanObservation,770,0,0.1019149,0,1.853283,0,,0,1
862,6748a7bf-660e-4820-92e0-86d1ceb1c758,-41.26996231,147.161499,2014,HumanObservation,1016,0,0.9273651,11.53,203.384201,0,2552,0,
863,4a087d95-6bc4-4852-9497-1b7dc3aa9041,-41.28332,146.93333,1968,PreservedSpecimen,805,0,0.3471249,0,47.2116394,0,559,0,1
864,36ba6a49-4fd4-4461-8661-3313c113f464,-41.34124847,146.5876718,2003,HumanObservation,1053,0,0.3015535,8.3,175.493576,0,2372,0,1
865,2318f122-c11e-4c20-9a59-bec68d48a9b5,-41.06875793,147.9416459,1989,HumanObservation,956,0,0.548345,8.3,80.0402832,0,2541,0,1
866,109b759f-ff59-434c-93ea-afadc94acac7,-40.9655461,147.8938296,1989,HumanObservation,896,0,,11.53,57.0230179,0,2541,0,
867,01086a72-4a68-42d1-9350-4def5e3b6b8a,-41.04696056,147.3118922,1989,HumanObservation,751,0,0.2469651,0,25.7639637,0,2541,0,1
868,f6ccb255-4271-4a27-83e8-22bcbe2e7bb6,-41.25968026,146.7411026,1989,HumanObservation,1122,0,0.4151497,11.53,353.4980469,0,1434,0,1
869,f298e09a-8294-44ad-bb26-5e113f5de0b0,-41.19728841,147.5737835,1987,HumanObservation,1177,0,0.8518541,0,128.0043335,0,2552,0,
870,e697ff63-b481-45d6-85bc-77642f4d85c8,-41.22959294,146.6123571,1989,HumanObservation,835,0,0.4143285,0,74.0441513,0,558,0,1
871,cabcb75b-2703-40da-972f-791a0fda65d9,-41.37627449,148.2785104,1986,HumanObservation,691,0,0.9510037,13.82,12.9431343,0,558,0,1
872,8570934c-bbc4-4d5b-8d72-626be23e95b5,-41.33514744,148.1193577,1986,HumanObservation,910,0,1.2716504,11.53,139.6614532,0,1481,0,1
873,7e318d02-fe36-4c4e-a121-1f4a0f450df5,-40.94848213,148.101301,1973,HumanObservation,715,0,0.1278469,0,42.7934036,0,2541,0,1
874,319e5b4b-c564-4412-bbe6-4cc690743603,-41.30489053,148.2161941,1990,HumanObservation,713,0,0.528079,0,60.2560921,0,1481,0,1
875,02536b39-f9f6-4ed5-a35c-e7292da901ee,-41.33183372,146.8346645,1980,HumanObservation,1033,0,1.0519857,0,138.0023193,0,1434,0,
876,ffd19bd8-f8be-47d6-8303-aacf92ee9af6,-41.3590172,146.5259772,2011,HumanObservation,968,0,0.346747,0,158.0265045,0,1445,0,1
877,fdd4bf02-930e-4c9b-b887-bf4d87f8139c,-41.1329182,147.1169156,2011,HumanObservation,950,0,0.4196972,0,99.6904221,0,2552,0,1
878,fbad3038-506e-4782-a56d-c0c0eaf936c7,-41.35404323,146.5168919,2011,HumanObservation,997,0,0.346747,0,158.0265045,0,1445,0,1
879,fa7a4c04-2184-4f77-b2a2-c475765dbb1d,-41.13306682,147.1124003,2011,HumanObservation,950,0,0.4196972,0,99.6904221,0,2552,0,1
880,fa4b57ad-1354-4de0-9d1d-a08f4ffb337a,-41.12842728,147.1128213,2011,HumanObservation,950,0,0.4196972,0,99.6904221,0,2552,0,1
